timestamp,chassis_no,status,error
2026-06-23 17:45:25,MAT785048S7E08816,SUCCESS,
2026-06-23 17:45:29,MAT785064T7B05836,SUCCESS,
2026-06-23 17:45:33,MAT789087TMB00437,SUCCESS,
2026-06-23 17:45:38,MAT789087TMC00468,SUCCESS,
2026-06-23 17:45:42,MAT789087TMC00523,SUCCESS,
2026-06-23 17:45:45,MAT789087TMC00524,SUCCESS,
2026-06-23 17:45:49,MAT789087TMC00528,SUCCESS,
2026-06-23 17:45:52,MAT789092S5E11019,SUCCESS,
2026-06-23 17:45:56,MAT789092S5E11141,SUCCESS,
2026-06-23 17:46:00,MAT789092S5E11204,SUCCESS,
2026-06-23 17:46:04,MAT789092S5E11247,SUCCESS,
2026-06-23 17:46:08,MAT789092S5E11262,SUCCESS,
2026-06-23 17:46:13,MAT789092S5E11439,SUCCESS,
2026-06-23 17:46:16,MAT789094S5P22930,SUCCESS,
2026-06-23 17:46:20,MAT790207P7B04455,SUCCESS,
2026-06-23 17:46:21,MAT791205R5K16645,FAILED,"POST /api/crm/saveTicketStage failed (HTTP 500): {'message': 'Previous activity Stage 1 || FOTA / OTA Activities || Dealer Request / Vehicle Ignition On must be completed first.', 'status': False}"
2026-06-23 17:46:25,MAT791205S5N20713,SUCCESS,
2026-06-23 17:46:29,MAT791207S5B05368,SUCCESS,
2026-06-23 17:46:34,MAT793004M1N25813,SUCCESS,
2026-06-23 17:46:37,MAT793018S1C07456,SUCCESS,
2026-06-23 17:46:42,MAT793055T1C10296,SUCCESS,
2026-06-23 17:47:06,MAT793055T1C10834,SUCCESS,
2026-06-23 17:47:11,MAT794002MAC03397,SUCCESS,
2026-06-23 17:47:16,MAT797031M2D05254,SUCCESS,
2026-06-23 17:47:21,MAT797076R1F14971,SUCCESS,
2026-06-23 17:47:26,MAT797083R5F10274,SUCCESS,
2026-06-23 17:47:31,MAT797083S1D12302,SUCCESS,
2026-06-23 17:47:36,MAT797312T1B05903,SUCCESS,
2026-06-23 17:47:41,MAT799029S1D13433,SUCCESS,
2026-06-23 17:47:45,MAT804059T8D09988,SUCCESS,
2026-06-23 17:47:50,MAT804059T8E10123,SUCCESS,
2026-06-23 17:47:58,MAT804064T8E11081,SUCCESS,
2026-06-23 17:48:02,MAT805021PFH12604,SUCCESS,
2026-06-23 17:48:06,MAT805023TFB02703,SUCCESS,
2026-06-23 17:48:12,MAT805023TFC04069,SUCCESS,
2026-06-23 17:48:17,MAT805023TFE06802,SUCCESS,
2026-06-23 17:48:21,MAT805023TFE07173,SUCCESS,
2026-06-23 17:48:25,MAT805025T5A00176,SUCCESS,
2026-06-23 17:48:29,MAT805025T5A02756,SUCCESS,
2026-06-23 17:48:33,MAT805025T5E12516,SUCCESS,
2026-06-23 17:48:39,MAT805025T5E12517,SUCCESS,
2026-06-23 17:48:44,MAT805025T5E12518,SUCCESS,
2026-06-23 17:48:47,MAT805025T5E12747,SUCCESS,
2026-06-23 17:48:51,MAT805025TFA00627,SUCCESS,
